"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"2973","188539_s_at","cest-26","180715","Carboxylic ester hydrolase",2.03279790731388,5.88104740650251,15.088134698278,4.61242226521826e-11,1.05815718895291e-08,15.7133157644224
"2974","188543_s_at","lipl-3","178572","Lipase",-0.288119465648238,4.73947828066261,-1.82907864208905,0.0855693911296184,0.140814664960737,-5.67585856057776
"2975","188550_at","unc-47","176431","Vesicular GABA transporter",-0.456064726905429,5.08113146190087,-2.30530665600718,0.0344770068793345,0.067087782868327,-4.8533318891776
"2976","188556_s_at","set-6","181371","SET (trithorax/polycomb) domain containing",0.227515350140329,4.29376969286917,1.31492775973928,0.206565663845361,0.288840589511375,-6.4151678479832
"2977","188558_s_at","dim-1","181062","Disorganized muscle protein 1",1.07050399799406,8.71038898863456,7.97568648433363,4.76085914734406e-07,6.61759421480824e-06,6.37122307055227
"2978","188564_at","spon-1","174169","SPONdin (extracellular matrix glycoprotein) family",1.07312628144458,6.93013600737297,8.62296310034121,1.66744757518656e-07,2.95883250575658e-06,7.44428911152296
"2979","188570_at","chil-22","187738","Glyco_18 domain-containing protein",0.112229088169326,4.92119697262513,0.861195175499964,0.401505845277254,0.493160346040102,-6.8999926295617
"2980","188578_at","sacy-1","172413","Suppressor of ACY-4 sterility",0.0733711103716841,7.80852025985113,0.433106733612387,0.670560922874657,0.739050126199445,-7.18446231315745
"2981","188589_at","col-54","185226","Col_cuticle_N domain-containing protein",-0.118314443689095,5.08912767617846,-0.921842591358901,0.369929866665894,0.459930692903035,-6.8455492633978
"2982","188598_at","chil-23","187739","Glyco_18 domain-containing protein",-0.159366529648142,3.39930108396418,-1.17969262342036,0.254897409119051,0.340789418411813,-6.57777838151215
"2983","188605_s_at","crm-1","179439","CRiM (Cysteine Rich motor neuron protein) homolog",0.562749847282272,7.12420598751715,4.43063095937578,0.000393998554407066,0.00165789502712156,-0.477610079151957
"2984","188607_at","nit-1","191515","CN hydrolase domain-containing protein",1.63072379946521,6.85921069050898,6.81749022368685,3.56297840072513e-06,3.31643302031781e-05,4.31118392063081
"2985","188608_at","T05H4.7","188151","hypothetical protein",-0.270394405959085,4.70104891625552,-1.74605956431542,0.0994402603148694,0.15902047440775,-5.8069440126709
"2986","188611_s_at","fbf-2","174017","Fem-3 mRNA-binding factor 2",-0.509472423555609,7.75013282430266,-4.90528992294676,0.000146445097387543,0.000728730377214864,0.522464807385452
"2987","188614_at","col-72","173698","COLlagen",-0.00858091780612824,4.99364425570218,-0.0488768205265941,0.961605814063556,0.971389594148504,-7.28166850820304
"2988","188618_at","nhr-237","189970","Nuclear Hormone Receptor family",0.131131740643247,4.14546443409643,0.769504731979191,0.4524991359245,0.540665156677698,-6.97584039524539
"2989","188622_at","col-80","174652","Putative cuticle collagen 80",-0.740628061569086,9.22788141773761,-3.68713639776215,0.00191597671835991,0.00628115009084971,-2.06025126658251
"2990","188623_at","F07A11.5","174781","Ribokinase",-0.291806920971281,7.65060819253188,-2.320519687521,0.0334522026816725,0.0655216933689875,-4.82533696394391
"2991","188627_at","cest-17","179198","Carboxylic ester hydrolase",0.0629585117031413,6.2805565482906,0.366807232442047,0.718437065428172,0.781414879032432,-7.2121879341321
"2992","188630_at","cal-2","182789","CALmodulin related genes",1.21107210742973,6.89941683417112,7.35995478107303,1.3574599041266e-06,1.48291780327356e-05,5.29881372736722
"2993","188636_at","R05D3.12","259522","DNA topoisomerase 2;Putative DNA topoisomerase 2, mitochondrial",-0.0632895489851757,7.00472656409168,-0.395579641793545,0.697496658797588,0.763001329272283,-7.2007093698281
"2994","188637_at","col-53","172222","COLlagen",-0.0981962201520181,4.76664098356053,-0.629345986075431,0.53776297941109,0.619981095975738,-7.07631689557418
"2995","188638_s_at","klp-15","172213","Kinesin motor domain-containing protein",-0.0088930775770244,10.2823151025752,-0.0734769914489281,0.942312338162974,0.956767092802436,-7.28007985276308
"2996","188639_at","set-5","179973","SET domain-containing protein;SPK domain-containing protein",-0.104132686220748,7.03465239209043,-0.784930025600613,0.443649443843268,0.532073103487612,-6.96363222225864
"2997","188640_at","glit-1","180747","GLIoTactin (Drosophila neuroligin-like) homolog",-0.223914874771886,8.13289187361291,-1.60661752980468,0.127155657126317,0.193942607979789,-6.01754354490203
"2998","188654_at","hil-3","181073","Histone H1.3",-0.335957904234964,7.62385124917254,-2.77498409283971,0.0132607254744504,0.0306186186204087,-3.95146089830929
"2999","188659_at","col-109","176988","Col_cuticle_N domain-containing protein",-0.130672496147194,5.11886213087433,-0.672907048469723,0.510346904536982,0.594786638322866,-7.0471251812502
"3000","188660_s_at","asp-13","179247","Peptidase A1 domain-containing protein",-1.02677546921437,9.12764845133982,-6.8798562759332,3.18236134616618e-06,3.01601063943476e-05,4.4267840036794
"3001","188661_s_at","tni-1","181329","Troponin I 1",0.557085235223159,7.51396786355576,4.59185489721251,0.000280862504321162,0.00124980288538077,-0.136252155159817
"3002","188670_at","cil-1","183643","Inositol polyphosphate 5-phosphatase",-0.154815458590314,7.07149549510629,-1.10184576011573,0.286384851934213,0.374835164019357,-6.66463398367903
"3003","188674_at","skpo-3","174191","ShKT domain-containing protein",0.109078656476785,4.55163256604123,0.929405569517933,0.366113490779194,0.456410540074511,-6.83852523862785
"3004","188687_s_at","ctl-2","175085","Peroxisomal catalase 1",0.478715175584126,8.98696289939691,3.94033888758668,0.00111515143788914,0.00400532428595841,-1.52134826949038
"3005","188690_at","ikb-1","172817","ANK_REP_REGION domain-containing protein",1.12977062811423,5.98502909443654,7.18984073594957,1.82932567845139e-06,1.91185164890784e-05,4.99344261847879
"3006","188697_at","cest-24","179017","Carboxylic ester hydrolase",1.34389798771785,7.51390883827883,6.3980700268636,7.7227156542308e-06,6.11076362014088e-05,3.51996438950288
"3007","188704_s_at","nep-11","173685","Neprilysin-11",0.162898343311103,3.93305684192806,1.08948889942549,0.291637184077725,0.380634446824449,-6.67795277929584
"3008","188706_at","unc-120","172636","MADS-box domain-containing protein",0.728896556522761,6.07069157190521,5.99880263434257,1.64915742603112e-05,0.000116182072274365,2.74481868434273
"3009","188709_s_at","ccch-3","179733","C3H1-type domain-containing protein",-0.170285287053527,10.3104236288996,-1.52928376366231,0.145189441203257,0.215689337305872,-6.1288465637008
"3010","188713_at","Y17G9B.4","177245","Peptidyl-prolyl cis-trans isomerase",0.0715368900671374,6.5576891891969,0.54114840476463,0.595656271231614,0.672775365936032,-7.12969525725336
"3011","188716_s_at","mlt-7","173775","Peroxidase mlt-7 light chain",0.237575800687564,5.40381387178411,1.65009364008238,0.117879399885655,0.182870944019041,-5.95321694416008
"3012","188729_at","spe-44","182915","SAND domain-containing protein",0.0302337899879221,7.22015351396266,0.282930253171064,0.780758634990085,0.8320376968844,-7.24077190725272
"3013","188734_at","lact-2","174570","Beta-lactamase domain-containing protein 2",0.131320657512472,8.69502462369294,1.30236029319506,0.210727901709131,0.292619164211481,-6.43088841625734
"3014","188735_at","Y116F11A.1","180297","ATP-dependent DNA helicase",-0.340564146725424,4.86939417222312,-2.29842699340826,0.0349499989348882,0.0676922877652037,-4.86596106191799
"3015","188744_s_at","C32D5.8","174048","Thioredoxin domain-containing protein",0.940866937872194,9.77336962037015,7.18107197674745,1.85787029951301e-06,1.93199978777288e-05,4.97759439005524
"3016","188747_at","col-48","171873","Col_cuticle_N domain-containing protein",0.43996527110384,3.71344967105621,3.55918960111049,0.00251925126978133,0.00784906882635659,-2.33149864191296
"3017","188756_s_at","pcp-4","180301","Prolyl Carboxy Peptidase like",-0.118799095099622,4.682169296316,-0.690265562820412,0.499648226655714,0.58559109194894,-7.03497756793505
"3018","188775_s_at","alp-1","177701","ALP/Enigma encoding",0.851324891096249,7.39794614771676,6.25423504747554,1.01247891422719e-05,7.70444721227626e-05,3.24314984772985
"3019","188791_s_at","ast-1","173749","ETS domain-containing protein",-0.193420209672187,4.56673344569208,-1.21184777224684,0.242685672124877,0.327261297044579,-6.54044154092863
"3020","188822_at","acdh-1","172358","Acyl CoA DeHydrogenase",0.962083822403592,6.23864919988932,2.70866202474221,0.0152154075744397,0.0342778225745077,-4.08297095997272
"3021","188823_s_at","T25C12.3","259727","hypothetical protein",0.494596014819612,10.3318399757736,3.82200993893382,0.00143585722638665,0.00496234043752079,-1.77342938283182
"3022","188832_at","str-233","182307","Seven TM Receptor",-0.54894617064797,3.57586205060606,-3.92311451032979,0.00115691706426156,0.00412337107518863,-1.55805738352056
"3023","188835_at","str-7","184824","Seven TM Receptor",0.805097281285684,4.23681920005207,3.37030672433675,0.0037719898863107,0.011038033562046,-2.72962322091908
"3024","188840_s_at","C28G1.4","181132","hypothetical protein",-0.0280965058204328,4.10178345593483,-0.190221562982439,0.851462435876427,0.887016396355859,-7.2638478933028
"3025","188843_s_at","tra-1","176548","Sex-determining transformer protein 1",-0.19284820189742,4.30947162225982,-1.07728384160615,0.296894126241512,0.386176716223798,-6.69098034750072
"3026","188846_at","rnst-2","190096","RiboNucleaSe T homolog",0.568514241771657,8.54572097758797,4.89271986755148,0.000150291552896075,0.000745203062516805,0.496195168532007
"3027","188852_s_at","R09H10.5","177952","hypothetical protein",0.584224543721174,8.16012636457638,3.78635610465627,0.00154959286246502,0.00527063803954253,-1.8493172510428
"3028","188853_at","R07E5.4","175568","hypothetical protein",1.04944801104975,6.60700900077373,5.54190694112384,4.033224937828e-05,0.000246968399276692,1.83277236359449
"3029","188859_at","dlc-2","187460","Probable dynein light chain 2, cytoplasmic",0.492402142013716,5.73974829145516,2.84280307360754,0.0115133751979394,0.0272633586458872,-3.81581397545219
"3030","188861_at","str-264","182299","Seven TM Receptor",-0.193302721197589,3.35556280694292,-1.61092523448267,0.126209609997004,0.192738069290689,-6.01122538250922
"3031","188882_at","dhs-23","180038","DeHydrogenases, Short chain",-0.236729607182695,5.16860513137025,-0.828896374694444,0.419024827250989,0.508442168122869,-6.9276067237609
"3032","188887_s_at","kin-33","178549","Protein kinase domain-containing protein",-0.457007493426537,5.0745231999469,-3.73543535001388,0.00172788899775361,0.00577347525691711,-1.95762309539234
"3033","188889_at","R08D7.5","187699","Uncharacterized calcium-binding protein R08D7.5",-0.063459183481811,7.49821967504393,-0.479258882233131,0.638061720879791,0.709903248684293,-7.16251198345164
"3034","188890_at","tnc-2","174612","Troponin C",0.619124177818724,5.524463033835,5.60919787342152,3.5294739293666e-05,0.000219342865655122,1.96869529647013
"3035","188893_at","dhrs-4","179772","Dehydrogenase/reductase SDR family member 4",0.448742458156827,6.52380366194351,2.50694038084781,0.0230056364616999,0.0479907473963425,-4.47512602831629
"3036","188894_s_at","cyn-8","181136","Peptidyl-prolyl cis-trans isomerase 8",-0.208203255705919,7.95149604975961,-1.81722770477581,0.0874389611054039,0.143325655585509,-5.69482007106531
"3037","188897_s_at","ttbk-7","179768","Protein kinase domain-containing protein",0.537363605581567,5.79775825480396,3.75135972393707,0.00167002387526041,0.00563430385099994,-1.92376356159371
"3038","188912_s_at","cdc-42","174233","Cell division control protein 42 homolog",0.235909963890514,9.18796307160487,1.53991689757938,0.142589150719625,0.212812010916549,-6.11378448127436
"3039","188921_at","F25D1.5","184922","hypothetical protein",-0.0312255090123461,4.78911227699142,-0.104924229248935,0.917704284214983,0.939329127436544,-7.27711952243165
"3040","188927_at","tsp-2","259752","TetraSPanin family",1.29190715882547,8.56951319564776,7.84797249436409,5.89253161238544e-07,7.93912520171786e-06,6.15298529300519
"3041","188930_at","T10B5.8","188353","Oxidored_FMN domain-containing protein",-0.449995380425349,4.27156224605997,-2.72318071699318,0.0147651288789555,0.0335169229315429,-4.05428277284891
"3042","188932_at","D1054.8","183917","hypothetical protein",-0.411118907575872,8.08980849237552,-2.18939567167053,0.0432991146269643,0.0804264178148958,-5.06346102984705
"3043","188934_at","ugt-13","186766","UDP-GlucuronosylTransferase",1.02831164379965,6.05217973628721,5.76173011072465,2.6140053711878e-05,0.000172459148946941,2.27479250438078
"3044","188939_at","ceh-16","191618","Homeobox protein engrailed-like ceh-16",-0.203252624207551,5.80858725003023,-1.3050504983561,0.209831392074675,0.291629623389301,-6.42753355376396
"3045","188945_at","F20G2.2","184743","hypothetical protein",-0.0121502149737669,9.46931784254661,-0.114801571634958,0.909991610270877,0.933726627664753,-7.2759745951014
"3046","188946_at","jun-1","174452","BZIP domain-containing protein;Transcription factor jun-1",1.71800919834664,7.43875883311491,12.5347348526544,7.72855866012087e-10,5.46238806994984e-08,12.9014958045153
"3047","188947_at","clec-47","180025","C-type lectin domain-containing protein",-0.973542635088801,8.16283416772708,-4.62340961345519,0.000262927849099581,0.00118147535640652,-0.0696190788617921
"3048","188960_s_at","C54G4.4","172579","hypothetical protein",-0.478975479188867,6.01570870231625,-2.92790097758705,0.00963424575691443,0.0236461476199724,-3.64406901027314
"3049","188968_at","fbxa-143","4363088","F-box domain-containing protein",0.258364770366388,4.31445645438656,1.82940878112101,0.0855178183786194,0.140785354377751,-5.67532917118833
"3050","188975_at","C15A11.7","172496","hypothetical protein",-0.0842130794375722,6.58988988378073,-0.604733080307482,0.553604655374007,0.63316824270697,-7.09198796504299
"3051","188977_s_at","sul-2","179194","Sulfatase domain-containing protein",0.025596053842162,5.23648191436251,0.158111740468775,0.876292848972916,0.906285014934786,-7.26974175375155
"3052","188978_s_at","cysl-2","175107","Bifunctional L-3-cyanoalanine synthase/cysteine synthase",0.69750899438604,6.94670167931305,3.73909280591875,0.00171442338843257,0.0057469015512571,-1.94984727961971
"3053","188979_at","M04F3.4","187448","hypothetical protein",1.49476900328468,9.02615110862882,12.921734481132,4.89514225751664e-10,3.92552754112392e-08,13.3601715219696
"3054","188980_at","ugt-14","186767","UDP-GlucuronosylTransferase",-0.0141130120868658,5.58742752662052,-0.101529750444639,0.920356843399329,0.940658832591961,-7.27748925793496
"3055","188985_at","chhy-1","174383","Hyaluronidase",0.0147678497122579,5.27001279698676,0.0849524260230693,0.933324248150626,0.949259052387344,-7.27912041885312
"3056","188987_at","F20G2.1","184742","hypothetical protein",-0.473160988104985,5.93347314972586,-1.8825077309857,0.0775723938461225,0.130096996927137,-5.58937180227561
"3057","188989_s_at","agl-1","175091","AGL (Amylo-1,6-GLucosidase, 4-alpha-glucanotransferase) glycogen debranching enzyme",0.0122817759145519,7.48262731828215,0.109235805847601,0.914336521940119,0.93703202174743,-7.27663238913855
"3058","189015_at","clec-86","183775","C-type LECtin",0.565747406121097,6.51857011641713,2.89777917062845,0.0102625532818592,0.0248807251077632,-3.7050473665027
"3059","189019_at","cytb-5.1","181510","YTochrome B",0.150713029664514,8.91881074134482,1.26128211759672,0.224795979691496,0.308659609915555,-6.48141292837702
"3060","189037_at","pgp-8","181277","P-GlycoProtein related",1.00097816442085,4.30010792022011,7.07722888523876,2.23352543465363e-06,2.26063132585088e-05,4.7891111979854
"3061","189042_at","tkt-1","177906","Transket_pyr domain-containing protein",-0.0424885434697906,10.7239955520788,-0.386626963402602,0.703986388572004,0.768688986736124,-7.20437217766854
"3062","189050_at","pelo-1","187888","Protein pelota homolog",0.0485239428773117,7.52890046226028,0.433594248619153,0.670213928832551,0.738971994508657,-7.18424177519853
"3063","189051_at","pin-2","178234","LIM domain-containing protein pin-2",0.559194984944365,6.51823600718108,3.32870464054515,0.00412203785650656,0.0118218004550429,-2.8168309720582
"3064","189064_s_at","cka-1","177807","Choline Kinase A",-0.0958000517422963,10.154697171034,-0.932884853474132,0.364366846866205,0.454776938471139,-6.83527655254612
"3065","189065_at","tyr-1","176105","Putative tyrosinase-like protein tyr-1",0.959163810856909,6.72545187538368,6.42083258175562,7.40063692337147e-06,5.87822018484934e-05,3.56351741211167
"3066","189067_s_at","pamn-1","266833","Probable peptidylglycine alpha-hydroxylating monooxygenase",0.841786450267492,5.70047184179864,4.06016372389857,0.000863739369991652,0.00322681011595866,-1.26592267412161
"3067","189069_at","C10C5.3","177767","M20_dimer domain-containing protein",0.279178489354558,7.6562154990171,1.84219849515221,0.0835408902175208,0.138185447126958,-5.65477200623039
"3068","189075_at","clec-34","180116","C-type LECtin",-0.229226815778152,4.70136174299394,-1.85517397618835,0.0815766716538231,0.13536598519556,-5.63382034440461
"3069","189079_s_at","ajm-1","181148","Apical junction molecule",0.483779790867295,5.82498588237277,3.25486622194948,0.0048242245807343,0.0134561983288709,-2.9710970819373
"3070","189080_at","aass-1","176842","AminoAdipate-Semialdehyde Synthase homolog",0.216726449757902,6.95536582496441,1.85119214467906,0.0821750417124175,0.136250466775658,-5.64026007908406
"3071","189081_at","C10C5.5","177769","M20_dimer domain-containing protein",-0.837055403850174,4.99956031279933,-4.57689017481079,0.000289799636085168,0.00128287100050441,-0.167874480123451
"3072","189082_at","C06E4.3","182326","hypothetical protein",-0.348844305245328,5.44993448514225,-1.38608974496079,0.184216957486574,0.262000243082884,-6.32387171667274
"3073","189086_s_at","atn-1","179709","AcTiniN",1.02928108017595,7.8044029411414,7.34524491485973,1.39272032393859e-06,1.51240722677706e-05,5.27256453837417
"3074","189089_at","fzr-1","174516","WD_REPEATS_REGION domain-containing protein",-0.446405396704805,6.26141807463832,-3.54303524495244,0.00260781972330857,0.00808521059196784,-2.36566867071335
"3075","189090_at","C06E4.6","182329","hypothetical protein",-0.136831851036813,4.36001184318734,-0.774780903264702,0.449459916041995,0.53795862511341,-6.9716899594389
"3076","189092_s_at","C10C5.4","177768","M20_dimer domain-containing protein",0.141845367972321,6.03197000059636,0.830870100090397,0.417940342290273,0.507516373718823,-6.92594706002884
"3077","189099_at","col-77","174336","Col_cuticle_N domain-containing protein",0.101643210212044,5.19557726254439,0.738753621424878,0.470463612244412,0.558449548266211,-6.99950407581134
"3078","189100_at","clec-187","191451","C-type LECtin",-0.0703035931946143,6.15943905292767,-0.586743661428874,0.565339535259195,0.644644753084726,-7.10306356597232
"3079","189116_at","ver-2","188569","pseudo",0.462611535213597,6.26030149805445,3.28445814370052,0.0045296457227224,0.012771212078264,-2.90935587054282
"3080","189128_s_at","ric-4","179427","Synaptosomal-associated protein",0.784400474238564,5.55939134090487,4.78317386317086,0.000188522275671527,0.000896394400855491,0.266706442726119
"3081","189131_at","R05D3.3","187601","Putative zinc finger protein R05D3.3",0.278986833165218,4.649562868215,2.13511761844985,0.0481100723918688,0.0877598433394981,-5.15983254494762
"3082","189142_at","cyp-29A4","181926","CYtochrome P450 family",0.134644680099326,6.27562649199397,0.885545127783085,0.388620598900872,0.480233670799219,-6.87853765694662
"3083","189148_at","C38C3.4","178641","Protein kinase domain-containing protein",0.740239777404877,5.19674263289702,5.72668823797393,2.79993809854912e-05,0.000181300339611022,2.20472176213497
"3084","189150_at","kgb-2","191169","Mitogen-activated protein kinase",1.56179984888789,5.62510342579064,9.19534215401314,6.87910964705817e-08,1.52584506533152e-06,8.34874019180162
"3085","189153_at","srd-13","191803","Serpentine Receptor, class D (delta)",-0.315369830889526,3.67565962939336,-1.80466846863938,0.0894594765459876,0.146006268961553,-5.71482544342493
"3086","189160_at","clec-186","178238","C-type LECtin",-0.127397498977716,9.39834606438489,-1.17901092617309,0.255161274029771,0.341020706457029,-6.57856078823594
"3087","189175_at","trpa-1","178118","ANK_REP_REGION domain-containing protein;Transient receptor potential cation channel subfamily A member 1 homolog",0.542188203910056,5.35722429472991,3.31594866451691,0.00423567503045205,0.0121143792023217,-2.84352999008204
"3088","189176_at","cyp-25A1","183247","CYtochrome P450 family",-0.537991810031685,6.26969973968582,-4.28541467870896,0.000535374375706037,0.00215493353928009,-0.786137825722434
"3089","189178_at","argk-1","180080","ARGinine Kinase",1.98313776333086,6.96472660979632,6.44940112922167,7.01604971126659e-06,5.60477534405779e-05,3.61808062655688
"3090","189179_at","hil-1","179993","Histone H1.X",-0.292138171906524,6.98111234555452,-2.01310740213379,0.0607610648081775,0.106325488984515,-5.37137068139778
"3091","189188_at","C49C3.4","178513","hypothetical protein",0.154714255388015,10.4054284689842,1.47521932965698,0.159030946845874,0.231873793128425,-6.20420903265089
"3092","189190_s_at","R03D7.2","174682","AAA_12 domain-containing protein",-0.0943647812014561,5.21146194482121,-0.727201784160205,0.47732196445813,0.564982285492592,-7.00816032128744
"3093","189206_at","cyp-13B2","187068","CYtochrome P450 family",-0.21246669939559,5.05257300271941,-1.52044619137905,0.14738072819203,0.218244899346863,-6.14130561158657
"3094","189207_at","pxl-1","175831","Paxillin homolog 1",0.680522547021763,6.58693366825471,5.14975459011229,8.87531397554809e-05,0.000473274415320147,1.03051955342437
"3095","189213_at","C56G2.5","183867","Non-specific serine/threonine protein kinase",0.0499180269632786,4.59460727983771,0.280906736620635,0.782283352554414,0.833236674368303,-7.24137133288439
"3096","189216_at","str-41","179129","Seven TM Receptor",-0.0906356918596303,3.30202525013069,-0.438309656345507,0.666861666818164,0.736097086530452,-7.18209614674419
"3097","189221_at","cyp-37B1","180093","CYtochrome P450 family",0.274634383253212,6.22195383829805,1.91789333133715,0.0726488279309441,0.123349190745943,-5.53121109168522
"3098","189223_at","C06A6.4","177571","M20_dimer domain-containing protein",0.050980510667344,9.35264271358213,0.451735270481332,0.657357120978009,0.727875516324562,-7.17586307252385
"3099","189225_s_at","R02C2.1","178550","Protein kinase domain-containing protein",-0.36538052227932,4.82543809829605,-2.24252224274778,0.039023721543649,0.0740013273474382,-4.9678612324385
"3100","189227_at","cpr-8","178613","Pept_C1 domain-containing protein",0.42315318665623,7.91776688278817,2.79198365034248,0.0128000889960059,0.0298358698229987,-3.9175670859693
"3101","189233_s_at","mak-2","176914","MAP kinase-activated protein kinase mak-2",0.17475225805395,6.9745310933654,1.14574832482566,0.268289510367091,0.355051494202085,-6.6162718635187
"3102","189234_at","cest-3","181385","Carboxylic ester hydrolase",-0.343040617276384,3.84348132230352,-2.90697886112465,0.0100665503364584,0.0245052626404153,-3.68644469103917
"3103","189253_s_at","cyp-25A4","183248","CYtochrome P450 family",0.266757262253684,5.9835051704053,2.34257728151394,0.0320167725374609,0.0630954354826144,-4.78458252347125
"3104","189254_s_at","kel-10","176423","Kelch repeat-containing protein kel-10",-0.33691249404812,4.86564641889381,-1.67148575134951,0.113531975947157,0.177780074990479,-5.92111476416007
"3105","189262_at","haf-4","171639","HAlF transporter (PGP related)",0.198808326402066,4.71029505031897,1.30789633040475,0.208886307429583,0.290926073165987,-6.42397850130318
"3106","189264_s_at","cyp-32A1","179156","CYtochrome P450 family",1.79335129270819,6.65545176193746,9.05724080470004,8.48755267111216e-08,1.79919295848826e-06,8.13422563218799
"3107","189265_at","cyp-34A2","188400","CYtochrome P450 family",-0.33197289608461,4.78881843792189,-1.54614088890078,0.141085301306193,0.210988181354665,-6.10493189480382
"3108","189267_s_at","F38B2.4","181317","Adenylate kinase isoenzyme 1",0.45741717906787,8.33400010185506,3.20996442639471,0.00530766906645407,0.0144600153221383,-3.06455350226757
"3109","189268_s_at","kynu-1","180883","Kynureninase",-0.101840483259819,9.47443479943874,-0.625564348109291,0.540180706572556,0.621908764883368,-7.07876344107486
"3110","189269_at","C55B6.1","180984","hypothetical protein",-0.296746735394691,7.77254545589521,-2.52499384010656,0.0221771816387662,0.0466358282570121,-4.44055227126987
"3111","189272_at","col-182","187723","pseudo",-0.180196570447381,5.8683041102709,-1.11177378259109,0.282215757992885,0.370658176639474,-6.65383935041531
"3112","189280_at","dhs-2","172183","DeHydrogenases, Short chain",-0.54893913483019,6.67719818243553,-3.2354390618409,0.00502781623390046,0.0138389397329141,-3.0115664157608
"3113","189282_at","cyp-35C1","179885","CYtochrome P450 family",0.267027053486795,6.21770859697537,1.31070443485144,0.207957059149126,0.290027069114334,-6.42046442625272
"3114","189287_at","calu-2","184174","CALUmenin (calcium-binding protein) homolog",0.232170802761643,7.13027439268215,1.57498319036686,0.134289335735838,0.202893670296538,-6.06356291415514
"3115","189288_at","C07E3.9","182374","Phospholipase A(2)",1.04018304084804,7.92196894652933,6.73976099050542,4.10474298674698e-06,3.66526300957921e-05,4.16636101664669
"3116","189291_at","hir-1","178936","Protein kinase domain-containing protein",0.802006423016719,6.12248380827551,6.46749577596132,6.78325744728605e-06,5.43965068368901e-05,3.65258272072351
"3117","189299_at","Y65B4BR.1","190488","Lipase_GDSL domain-containing protein",-0.602531759047116,4.98507157439401,-2.12553906708528,0.0490083915432862,0.0890479271178664,-5.17669872578657
"3118","189301_at","col-186","184015","COLlagen",-0.168235734931688,5.38582890804554,-1.17503058930602,0.256706090384518,0.342658257651549,-6.58312153435541
"3119","189302_s_at","vha-10","172216","Probable V-type proton ATPase subunit G",0.221551539517279,10.289131503357,2.15808395471728,0.0460174098776488,0.0846460516937783,-5.11921946560186
"3120","189304_at","cyp-35A3","187209","CYtochrome P450 family",-0.329105305933015,6.10193807269041,-1.48809745035742,0.155638375771743,0.227989385236045,-6.18644461803516
"3121","189309_at","cyp-33C7","185589","CYtochrome P450 family",0.442447948728767,5.31939544916296,2.8174719989587,0.0121382670422517,0.0285163794739095,-3.86661216746603
"3122","189315_at","cyp-14A1","187183","CYtochrome P450 family",0.0396886995085204,4.65295214950688,0.332661440514911,0.743590308485606,0.803618081283921,-7.22470331200602
"3123","189316_at","ckc-1","188971","Choline Kinase C",0.236226771024197,7.01172301318188,2.37485765259446,0.0300196974093047,0.0598671153499764,-4.72459668742583
"3124","189318_at","elo-2","178532","Elongation of very long chain fatty acids protein",0.0580620815385533,8.62168425122873,0.435549264858138,0.668823198419223,0.738024010957439,-7.18335494571275
"3125","189322_at","abt-2","171782","ABC Transporter family",0.368582618614164,5.1284612923339,3.02556872885953,0.00784403418093926,0.0199448917893395,-3.44504767074566
"3126","189336_at","cyp-14A2","187184","CYtochrome P450 family",-0.147010311229471,3.55364443278078,-0.93065580553899,0.365485200368356,0.455763542325372,-6.83735912177796
"3127","189343_at","dach-1","188350","hypothetical protein",0.631695731841374,6.35159681869477,4.05189240195375,0.000879089248102185,0.00327011789882793,-1.2835544757617
"3128","189344_s_at","cyp-14A5","178926","CYtochrome P450 family",1.38776981531114,6.86644793412798,7.38245910698304,1.30530859654291e-06,1.43618386479787e-05,5.3389146024334
"3129","189345_at","pho-13","184165","intestinal acid PHOsphatase",0.23877673226763,4.28988424623785,1.43137788051852,0.171041169815379,0.246200096006258,-6.26379363302149
"3130","189346_at","syx-2","181505","Putative syntaxin-2",2.20560036233661,6.44633632519895,17.016623261619,7.13566949142887e-12,3.61095017699016e-09,17.5444616054806
"3131","189347_at","ears-2","176860","tRNA-synt_1c domain-containing protein",-0.0856737039621303,7.2502920258796,-0.724602285954478,0.478873502413207,0.566336501719534,-7.0100906053319
"3132","189350_at","cyp-29A2","179550","CYtochrome P450 family",0.484068207435706,7.23115687765521,2.91196668272898,0.00996180850662715,0.0243021106529647,-3.67635101635549
"3133","189363_at","rsp-5","174073","Probable splicing factor, arginine/serine-rich 5",-0.0230238313188735,10.2469405443075,-0.216084411543435,0.831577901090289,0.871625739298882,-7.25831427069178
"3134","189364_at","parg-2","186765","Poly(ADP-ribose) glycohydrolase 2",1.52329922111999,4.563702670857,8.98743793359702,9.44646073770835e-08,1.98948188263858e-06,8.02491223292696
"3135","189366_at","cyp-35B1","178803","CYtochrome P450 family",0.351347769615436,6.03151507326776,1.16842493777413,0.259285468987799,0.345279873912965,-6.5906616573566
"3136","189376_s_at","cest-2.3","179918","COesterase domain-containing protein",-0.19567817496156,4.58914651222821,-1.28496799081577,0.216597113364201,0.298878214006855,-6.45244175006852
"3137","189385_s_at","C29F7.3","181464","UMP-CMP kinase 1",0.374429727065805,7.97407546671705,2.61080573904416,0.0186124284958914,0.0403188710794114,-4.27476522769919
"3138","189387_at","col-118","177699","Col_cuticle_N domain-containing protein",0.354866651173118,7.03456442864842,2.66040067296623,0.0168089024798672,0.0370863086460562,-4.17790928165238
